placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,attributes,error
https://www.google.com/maps/place/ProSkin+Esthetics+%26+Laser+Lakeville/data=!4m7!3m6!1s0x87f6392b9593014b:0x49997f9a62839ba6!8m2!3d44.680592!4d-93.2775907!16s%2Fg%2F11vprh8knd!19sChIJSwGTlSs59ocRppuDYpp_mUk,ProSkin Esthetics & Laser Lakeville,4.9,36,Medical spa,"10440 185th St W Suite 300, Lakeville, MN 55044, United States","MPJC+6X Lakeville, Minnesota, USA",http://www.myproskin.com/,+1 952-255-8119,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOytbAq9PeiNj6WRfOTEA476ATO6bkhAwswz_gS=w408-h432-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:06.641Z,LGBTQ+ friendly,10 am–6 pm,10 am–6 pm,10 am–6 pm,8 am–4 pm,Closed,Closed,10 am–6 pm,,,
https://www.google.com/maps/place/Minnesota+Vascular+Medicine/data=!4m7!3m6!1s0x87f63a401e6d401f:0x98df874612b8bba0!8m2!3d44.695049!4d-93.215194!16s%2Fg%2F1tdx02y0!19sChIJH0BtHkA69ocRoLu4EkaH35g,Minnesota Vascular Medicine,,,Doctor,"17504 Dodd Blvd, Lakeville, MN 55044, United States","MQWM+2W Lakeville, Minnesota, USA",,+1 952-892-3308,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ppe_3T42ZeLg5oBYuBjMpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.71848&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:09.579Z,,,,,,,,,,,
https://www.google.com/maps/place/Any+Lab+Test+Now/data=!4m7!3m6!1s0x87f63757b5b0daff:0xa4aa6e353fd657e8!8m2!3d44.6572349!4d-93.2489299!16s%2Fg%2F11jy5yxq0f!19sChIJ_9qwtVc39ocR6FfWPzVuqqQ,Any Lab Test Now,4.9,811,Medical laboratory,"20200 Heritage Dr, Lakeville, MN 55044, United States","MQ42+VC Lakeville, Minnesota, USA",https://www.anylabtestnow.com/lakeville-55044/,+1 651-259-8800,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNcyzfCBM6ya8iW7C4p1FUWEGB23j3dv2VYnhSs=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:14.579Z,LGBTQ+ friendly,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,8 am–12 pm,Closed,7 am–4 pm,,,
"https://www.google.com/maps/place/Heidi+R.+Kimmel,+Pac/@44.6820457,-93.2790327,17z/data=!3m1!4b1!4m6!3m5!1s0x87f626bad7e62bc5:0x8baa0a39c86c395!8m2!3d44.6820457!4d-93.2790327!16s%2Fg%2F1tk6wgl8","Heidi R. Kimmel, Pac",4.6,9,Vascular surgeon,"18484 Kachina Ct, Lakeville, MN 55044, United States","MPJC+R9 Lakeville, Minnesota, USA",http://www.parknicollet.com/,+1 952-993-8800,,,false,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:19.385Z,,,,,,,,,,,
https://www.google.com/maps/place/Viva+Vitality/data=!4m7!3m6!1s0x87f6493831405a1b:0x1ef865982b695545!8m2!3d44.6488347!4d-93.2430438!16s%2Fg%2F11w8lgkgsw!19sChIJG1pAMThJ9ocRRVVpK5hl-B4,Viva Vitality,5.0,7,Wellness center,"20765 Holyoke Ave, Lakeville, MN 55044, United States","JQX4+GQ Lakeville, Minnesota, USA",http://www.vivavitalitymn.com/,+1 952-688-6388,Closed · Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMw4CnQkAeMOXNSdQEAy8zdXciRflZG45hc2UGU=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:24.313Z,LGBTQ+ friendly,Closed,Closed,Closed,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Allina+Health+Lakeville+Specialty+Center/data=!4m7!3m6!1s0x87f6396bd5c57b4f:0x2a6c024e53e0e5d5!8m2!3d44.6817304!4d-93.2875757!16s%2Fg%2F11vr0t8km3!19sChIJT3vF1Ws59ocR1eXgU04CbCo,Allina Health Lakeville Specialty Center,4.6,84,Medical clinic,"18465 Orchard Trail Suite 250, Lakeville, MN 55044, United States","MPJ6+MX Lakeville, Minnesota, USA",https://account.allinahealth.org/locations/2002,+1 952-428-0950,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxe4T-eFdMu3iwgZS7s78bQAr-4j_fUaLqoljF_7HAOKYs3q-oFrmmT2X3URaB0bRvGYRpTvpAwIkyyN4kRwggUBWOJbK5nKmL5tNRCfekkuN3uD_jfTKO0g2WQ-G0XWJ1b4BGXnrp3U_gq=w408-h307-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:29.338Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,,
"https://www.google.com/maps/place/Epiphany+Dermatology+Lakeville,+MN/data=!4m7!3m6!1s0x87f6477f8d57c083:0xcc8d2370cef2d60a!8m2!3d44.6517868!4d-93.2984924!16s%2Fg%2F1tg9npt6!19sChIJg8BXjX9H9ocRCtbyznAjjcw","Epiphany Dermatology Lakeville, MN",4.1,30,Dermatologist,"20520 Keokuk Ave # 104, Lakeville, MN 55044, United States","MP22+PJ Lakeville, Minnesota, USA",https://www.epiphanydermatology.com/location/lakeville-mn/,+1 952-469-5033,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOsFmhcz9TGPESCuoXLLWBh5FBthTBoB6_4c3B3=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:34.646Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,,,
https://www.google.com/maps/place/Allina+Health+Lakeville+South+Clinic/data=!4m7!3m6!1s0x87f639b3b3d57239:0x5909ed2eb22ed625!8m2!3d44.6475348!4d-93.2990609!16s%2Fg%2F1vfwdf00!19sChIJOXLVs7M59ocRJdYusi7tCVk,Allina Health Lakeville South Clinic,4.3,151,Medical clinic,"20795 Keokuk Ave, Lakeville, MN 55044, United States","JPX2+29 Lakeville, Minnesota, USA",https://account.allinahealth.org/locations/615?utm_source=gmb&utm_medium=organic&utm_content=web-url&utm_campaign=gmb_website&utm_term=Allina-Health-Lakeville-Clinic,+1 952-428-1030,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipNCoJFmZk-Ka_vLhn_mRwcryCR5CMZOm0FzoXLB=w408-h241-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:39.536Z,,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/Allina+Health+Surgery+Center+%E2%80%93+Lakeville/data=!4m7!3m6!1s0x87f639a3e41792fd:0xd5f466d35af0591c!8m2!3d44.6817374!4d-93.2872241!16s%2Fg%2F11vsphcvj_!19sChIJ_ZIX5KM59ocRHFnwWtNm9NU,Allina Health Surgery Center – Lakeville,4.0,4,Surgical center,"18465 Orchard Trail Suite 400, Lakeville, MN 55044, United States","MPJ7+M4 Lakeville, Minnesota, USA",https://account.allinahealth.org/locations/2000?utm_source=yext&utm_medium=local&utm_campaign=local-seo_surgicalservices_consideration_text_na_na&utm_id=&utm_term=learnmore&utm_content=lakevillesurgeryceneter,+1 651-760-7100,Closed · Opens 7 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dJQRj50NJXupLWmhenIvfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.36813&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:44.200Z,,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,,,
https://www.google.com/maps/place/Allina+Health+Lakeville+North+Clinic/data=!4m7!3m6!1s0x87f637802fa0c143:0xa634e35cf6c15c79!8m2!3d44.6959832!4d-93.216499!16s%2Fg%2F11v5bhpcs5!19sChIJQ8GgL4A39ocReVzB9lzjNKY,Allina Health Lakeville North Clinic,4.7,89,Medical clinic,"17489 Dodd Blvd, Lakeville, MN 55044, United States","MQWM+9C Lakeville, Minnesota, USA",https://account.allinahealth.org/locations/1998?utm_source=yext&utm_medium=local&utm_campaign=local-seo_primary-care_awareness_text_na_na&utm_id=&utm_term=&utm_content=lakevillenorthclinic,+1 952-428-1020,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMOZXPOYF0r-WCFtxlJq3jXkfQ66TyVDtafhukl=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:49.114Z,,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/SanaVitta+Wellness+Center+%26+Medspa/data=!4m7!3m6!1s0x87f630d4257552db:0xc4eca1db5d1430d5!8m2!3d44.734527!4d-93.2208957!16s%2Fg%2F11xc2klrx!19sChIJ21J1JdQw9ocR1TAUXduh7MQ,SanaVitta Wellness Center & Medspa,4.6,207,Medical spa,"14840 Granada Ave, Apple Valley, MN 55124, United States","PQMH+RJ Apple Valley, Minnesota, USA",https://www.sanavittamedspa.com/,+1 952-432-0404,Closes soon · 6 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipM6q5_LQaLMOwi6y-hLdYLNNnIhmgD0E2mvU-xu=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:54.045Z,,9 am–6 pm,9 am–5 pm,9 am–6 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Allina+Health+Lakeville+Clinic+North+Optical/data=!4m7!3m6!1s0x87f637a319b0cb8b:0x1e6a86dac0e34d6c!8m2!3d44.6959832!4d-93.216499!16s%2Fg%2F11l5ctwccp!19sChIJi8uwGaM39ocRbE3jwNqGah4,Allina Health Lakeville Clinic North Optical,5.0,2,Eye care center,"Allina Health Lakeville North Clinic - Main floor, 17489 Dodd Blvd, Lakeville, MN 55044, United States","MQWM+9C Lakeville, Minnesota, USA",https://account.allinahealth.org/locations/1998?utm_source=yext&utm_medium=local&utm_campaign=local-seo_primary-care_awareness_text_na_na&utm_id=&utm_term=&utm_content=lakevillenorthcliniceyecare,+1 952-428-1020,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNl9_FYsOcg89TzFprH6Vo_8-uVUPEFMV92Szzn=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:08:59.002Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Vein+Clinic,+PA/@44.7117479,-93.2801675,17z/data=!3m1!4b1!4m6!3m5!1s0x87f63995109db1b9:0x7d6a822fc7c64649!8m2!3d44.7117479!4d-93.2801675!16s%2Fg%2F1tf3pgbw","Vein Clinic, PA",,,,"16372 Kenrick Ave #100, Lakeville, MN 55044, United States","PP69+MW Lakeville, Minnesota, USA",,+1 952-892-1222,Permanently closed,,false,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:09:12.325Z,,,,,,,,,,,
https://www.google.com/maps/place/Minnesota+Vascular+Medicine/data=!4m7!3m6!1s0x87f637fbeac39e01:0x894a6579fe3e3ba0!8m2!3d44.6602087!4d-93.2521395!16s%2Fg%2F11ghr160hf!19sChIJAZ7D6vs39ocRoDs-_nllSok,Minnesota Vascular Medicine,,,,"19950 Dodd Blvd, Lakeville, MN 55044, United States","MP6X+34 Lakeville, Minnesota, USA",http://www.minnesotavascularmedicineandbirthmarkcenter.com/contact.html,+1 507-261-4385,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PgjcM_RtNWs1hemIQoRjWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.273224&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Lakeville+MN/@44.6496868,-93.24272,14z",2025-12-16T23:09:17.031Z,,,,,,,,,,,
"https://www.google.com/maps/place/Dando+Vein+Associates+at+Skin+Care+Doctors,+Fargo,+ND/data=!4m7!3m6!1s0x52c8cc94667e0319:0xddb6c4d7bb78518a!8m2!3d46.8464006!4d-96.8106008!16s%2Fg%2F1v3lplt9!19sChIJGQN-ZpTMyFIRilF4u9fEtt0","Dando Vein Associates at Skin Care Doctors, Fargo, ND",5.0,3,Medical clinic,"1800 21st Ave S Suite, Fargo, ND 58103, United States","R5WQ+HQ Fargo, North Dakota, USA",https://www.skincaredrs.com/blog/join-dr-carl-dando-in-fargo-for-our-open-house-october-30th/,+1 701-200-3192,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pb5O11AM2aOziqyy5QF3nQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.26945&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Moorhead+MN/@46.8737648,-96.7678039,14z",2025-12-16T23:09:30.039Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Physicians+Vein+Clinics/data=!4m7!3m6!1s0x52c8cebed17ca8e3:0xb5da222bc0fa2175!8m2!3d46.8554993!4d-96.8608885!16s%2Fg%2F11b5z_ztgd!19sChIJ46h80b7OyFIRdSH6wCsi2rU,Physicians Vein Clinics,5.0,7,Medical clinic,"1650 45th St S #114, Fargo, ND 58103, United States","V44Q+5J Fargo, North Dakota, USA",https://www.physiciansveinclinics.com/,+1 866-520-2223,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WohgxXjg1eMJSxmL_jUhZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.54047&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Moorhead+MN/@46.8737648,-96.7678039,14z",2025-12-16T23:09:34.860Z,LGBTQ+ friendly,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,,
https://www.google.com/maps/place/Essentia+Health+Walk-in+Care-Downtown+Moorhead/data=!4m7!3m6!1s0x52c8c93f448893bf:0x9e19fa666016d879!8m2!3d46.8741201!4d-96.768312!16s%2Fg%2F1tfchdvb!19sChIJv5OIRD_JyFIRedgWYGb6GZ4,Essentia Health Walk-in Care-Downtown Moorhead,3.1,39,Walk-in clinic,"720 Main Ave, Moorhead, MN 56560, United States","V6FJ+JM Moorhead, Minnesota, USA",http://www.essentiahealth.org/find-facility/essentia-health-walk-in-care-downtown-moorhead?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 218-359-0399,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxPEYpDUeMulH4Ih9YfpO2WFqBQtCYw83zIYjkkUifMS2WunN170Qpg2wclXVFAgxmwMOZIHucQDwV4RtKw-qgjwTJo3rpwGF9yYxIZb9NZsymN8VBte8Oythjph8spIXs2bqY=w418-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Moorhead+MN/@46.8737648,-96.7678039,14z",2025-12-16T23:09:44.628Z,,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,9 am–4:30 pm,12–4:30 pm,8 am–7:30 pm,,,
https://www.google.com/maps/place/Catalyst+Medical+Center+%2B+Clinical+Spa/data=!4m7!3m6!1s0x52c8cc72ac738bdb:0x8c6a0b49b4ac681c!8m2!3d46.8464006!4d-96.8106008!16s%2Fg%2F1v830rx5!19sChIJ24tzrHLMyFIRHGistEkLaow,Catalyst Medical Center + Clinical Spa,4.6,274,Medical clinic,"1800 21st Ave S, Fargo, ND 58103, United States","R5WQ+HQ Fargo, North Dakota, USA",http://www.catalystmedicalcenter.com/,+1 701-365-8700,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipN_PyYpZVBv5UNS8ykszRWHZzUsTpWoO-2ER_AO=w542-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Moorhead+MN/@46.8737648,-96.7678039,14z",2025-12-16T23:09:49.294Z,Identifies as women-owned,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,9 am–3 pm,Closed,8 am–8 pm,,,
https://www.google.com/maps/place/Sanford+Heart+and+Vascular+Clinic/data=!4m7!3m6!1s0x52c8c95597ef1af9:0x87b327ec2175743e!8m2!3d46.8849059!4d-96.7858934!16s%2Fg%2F11ff50nsn0!19sChIJ-Rrvl1XJyFIRPnR1Iewns4c,Sanford Heart and Vascular Clinic,4.2,6,Medical clinic,"801 Broadway N Floor 3, Fargo, ND 58102, United States","V6M7+XJ Fargo, North Dakota, USA",https://www.sanfordhealth.org/locations/sanford-heart-and-vascular-clinic-fargo/?yxt_info=healthcare-facility-6aa21cc4-fbf8-4a15-a17d-7c0382e00b3a&y_source=1_MTA2MTkwMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 701-234-4800,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNFMNhkY06j2gk4IetwmJdSxossjXZYK0GgAJMa=w427-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Moorhead+MN/@46.8737648,-96.7678039,14z",2025-12-16T23:09:54.169Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Vein+Care+Clinics/data=!4m7!3m6!1s0x52c8cc6f9c038e8d:0xfb6457ed6c63ef63!8m2!3d46.8577975!4d-96.8542274!16s%2Fg%2F1tjwhdd2!19sChIJjY4DnG_MyFIRY-9jbO1XZPs,Vein Care Clinics,,,Medical clinic,"1555 43rd St S, Fargo, ND 58103, United States","V45W+48 Fargo, North Dakota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XfSSK9kljr3m3qFKSilAoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.55223&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Moorhead+MN/@46.8737648,-96.7678039,14z",2025-12-16T23:09:56.753Z,,,,,,,,,,,
https://www.google.com/maps/place/Bo-Tox+and+Beauty/data=!4m7!3m6!1s0x87f437754a87ce11:0x24783b7f878ed865!8m2!3d44.178607!4d-94.0353438!16s%2Fg%2F11vbjdwvfh!19sChIJEc6HSnU39IcRZdiOh387eCQ,Bo-Tox and Beauty,5.0,19,Medical spa,"1713 Commerce Dr, North Mankato, MN 56003, United States","5XH7+CV North Mankato, Minnesota, USA",https://bo-toxbeauty.com/,+1 712-541-8597,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPHSYv-XQVBRtOs035DXZe8VTv7zkagffbTLuEC=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:10.385Z,Identifies as women-owned,8 am–8 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/The+Skin+Clinic+Med+Spa/data=!4m7!3m6!1s0x87f4371308efaa57:0x1206d2478f59edd6!8m2!3d44.1698397!4d-94.0073048!16s%2Fg%2F11j368fqnn!19sChIJV6rvCBM39IcR1u1Zj0fSBhI,The Skin Clinic Med Spa,4.9,722,Medical spa,"235 Belgrade Ave, North Mankato, MN 56003, United States","5X9V+W3 North Mankato, Minnesota, USA",https://mankatoskinclinic.com/,+1 507-550-2232,"Closed · Opens 8 am Thu

Updated by this business 6 days ago",https://lh3.googleusercontent.com/p/AF1QipPI3VYimy4qKQRQnj7jugj0KHc6niX7ZHJuzSrT=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:15.329Z,LGBTQ+ friendly,8:30 am–4 pm,Closed,8 am–5 pm,9 am–4 pm,Closed,Closed,8:30 am–4 pm,,,
https://www.google.com/maps/place/Aesthetic+Creator+Clinic/data=!4m7!3m6!1s0x87f439f2b299e479:0x704283d88b3297fb!8m2!3d44.1717247!4d-93.9600856!16s%2Fg%2F11kbbmmjhd!19sChIJeeSZsvI59IcR-5cyi9iDQnA,Aesthetic Creator Clinic,5.0,29,Medical spa,"75 Teton Ln, Mankato, MN 56001, United States","52CQ+MX Mankato, Minnesota, USA",http://www.aestheticcreator.com/,+1 507-625-6599,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Sy7Otm7fNvKInCDUkbNtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.30705&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:17.938Z,Identifies as women-owned,,,,,,,,,,
https://www.google.com/maps/place/Mankato+Clinic/data=!4m7!3m6!1s0x87f43a1f3f891f35:0x1ba5ed951d0b9741!8m2!3d44.1628238!4d-93.9836031!16s%2Fg%2F1td3s19l!19sChIJNR-JPx869IcRQZcLHZXtpRs,Mankato Clinic,3.0,114,Doctor,"1230 E Main St, Mankato, MN 56001, United States","5278+4H Mankato, Minnesota, USA",https://www.mankatoclinic.com/locations/main-street-mankato,+1 507-625-1811,,https://lh3.googleusercontent.com/p/AF1QipMwjlHJG5p88skSEBGF0Yi5OTt2depUCviw718s=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:22.707Z,,,,,,,,,,,
https://www.google.com/maps/place/Mankato+Clinic+Urgency+Care/data=!4m7!3m6!1s0x87f43b7a6ddd5155:0x68fa5022de2ca3b3!8m2!3d44.1624816!4d-93.9835991!16s%2Fg%2F11gtggty5l!19sChIJVVHdbXo79IcRs6Ms3iJQ-mg,Mankato Clinic Urgency Care,3.5,104,Urgent care center,"1230 E Main St 1st Floor, Mankato, MN 56001, United States","5268+XH Mankato, Minnesota, USA",https://www.mankatoclinic.com/specialties/urgency-care,+1 507-389-8680,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMHKmvVBx0Tb6Q-mUnTJIpqnyjQxXp-BX3TV8_2=w408-h543-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:27.619Z,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,11 am–5 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Mankato+Clinic+Dermatology/data=!4m7!3m6!1s0x87f43a1304995e8f:0xe64ce403cb3a5809!8m2!3d44.1690223!4d-93.9715958!16s%2Fg%2F1tqyg1fx!19sChIJj16ZBBM69IcRCVg6ywPkTOY,Mankato Clinic Dermatology,3.2,14,Dermatologist,"1400 Madison Ave STE 400A, Mankato, MN 56001, United States","529H+J9 Mankato, Minnesota, USA",https://www.mankatoclinic.com/specialties/dermatology,+1 507-389-8538,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNadsRnK5FPNpZA3n9b9ysPpqxK1dEdRvInGTRe=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:32.713Z,,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,,,
https://www.google.com/maps/place/Mankato+VA+Clinic/data=!4m7!3m6!1s0x87f43a802738f761:0x8b39f942c5c8099d!8m2!3d44.1687274!4d-93.9712763!16s%2Fg%2F1tk4rqcs!19sChIJYfc4J4A69IcRnQnIxUL5OYs,Mankato VA Clinic,3.8,5,Medical clinic,"1400 Madison Ave Suite 502, Mankato, MN 56001, United States","529H+FF Mankato, Minnesota, USA",https://www.va.gov/minneapolis-health-care/locations/lyle-c-pearson-community-based-outpatient-clinic/,+1 507-387-2939,Closed · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipM8YKerdTiJEj_76QGlPJAniYQlhAgNZam3Ov1-=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:37.398Z,,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,,,
https://www.google.com/maps/place/Mankato+Surgery+Center/data=!4m7!3m6!1s0x87f4308c132f680f:0x2470880126d46dd3!8m2!3d44.1947443!4d-93.9525483!16s%2Fg%2F1tgh3js2!19sChIJD2gvE4ww9IcR023UJgGIcCQ,Mankato Surgery Center,3.9,13,Surgical center,"1411 Premier Dr, Mankato, MN 56001, United States","52VW+VX Mankato, Minnesota, USA",https://mankatosurgerycenter.com/,+1 507-388-6000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIiGJZPS1FRAlN-X640VSsvLCPrLEhaYppBEtnr0YXoQRsP7PW1ByadoIMIoFwNcd8HBiD_n8HMHPYkzBtrtsnmN_zucHMXt_S1KVNYCKMqeXqKDn_gd7-M9ZsBo7up--h_WfZIwLpNUc=w514-h240-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Mankato+MN/@44.1661456,-94.0055647,14z",2025-12-16T23:10:40.232Z,,,,,,,,,,,
